"","ID","gene","pathway_name"
"131907","R-HSA-983169","RNF41","Class I MHC mediated antigen processing & presentation"
"131908","R-HSA-983169","WWP1","Class I MHC mediated antigen processing & presentation"
"131909","R-HSA-983169","KLHL3","Class I MHC mediated antigen processing & presentation"
"131910","R-HSA-983169","KLHL9","Class I MHC mediated antigen processing & presentation"
"131911","R-HSA-983169","SKP1","Class I MHC mediated antigen processing & presentation"
"131912","R-HSA-983169","ERAP1","Class I MHC mediated antigen processing & presentation"
"131913","R-HSA-983169","SAR1B","Class I MHC mediated antigen processing & presentation"
"131914","R-HSA-983169","MKRN1","Class I MHC mediated antigen processing & presentation"
"131915","R-HSA-983169","UBE3B","Class I MHC mediated antigen processing & presentation"
"131916","R-HSA-983169","PSMB3","Class I MHC mediated antigen processing & presentation"
"131917","R-HSA-983169","FBXL19","Class I MHC mediated antigen processing & presentation"
"131918","R-HSA-983169","FBXL7","Class I MHC mediated antigen processing & presentation"
